name,lat,long
Shoho Ji,35.42372,139.49084
Izumi-chuominami,35.41291,139.49566000000002
Shimoiidacho,35.40161,139.4818
Mitsuzo In,35.39561,139.48766
Shimoizumi,35.39584,139.49433
Higashimatanocho,35.368159999999996,139.4945
Nishimatano,35.37344,139.48837
Ogurizuka,35.38044,139.48578999999998
Shimoyashiki,35.38394,139.4803
Unsho Ji,35.38701,139.47771
Kameino,35.38429,139.47511
Kamei Jinja,35.38858,139.46621000000002
Fudokami,35.3898,139.46694
Fudomae,35.386720000000004,139.46428
Nihon Daigaku,35.379870000000004,139.46917
Nihon Daigaku Tanki Daigaku,35.37962,139.46627
Tonokubo,35.39197,139.47638
Shonandai,35.3979,139.46685
Engyo,35.39258,139.45897
Kirihara Kogyo Danchi,35.391529999999996,139.45502
Isuzu Jidosha Fujisawa Kojo,35.40129,139.4503
Press Kogyo Fujisawa Kojo,35.38177,139.44741000000002
Shimonone,35.371959999999994,139.45342
Gongenniwa,35.370870000000004,139.45855
Zengyo,35.36606,139.47223
Zengyo-danchi,35.36694,139.46438
Zengyozaka,35.36347,139.46493
Hijirigayato,35.366690000000006,139.45814
Honfujisawa,35.35707,139.46837
Ebara Seisakusho,35.35819,139.46379
Shirahata Jinja,35.35053,139.47873
Kubokochi,35.36886,139.48651999999998
Yotsuzuka,35.37208,139.48532
Okochi,35.375440000000005,139.49219
Misonodai,35.35623,139.47579
Nihon Seiko Kojo,35.340540000000004,139.47575
Nakayokosuka,35.340540000000004,139.48197
Higashiyokosuka,35.34152,139.48674
Daidohigashi,35.34202,139.49003000000002
Mirokuji,35.341159999999995,139.49895
Daigiri,35.342259999999996,139.49479
Kugenuma-hanazawacho,35.33732,139.48373
Nagakubo Koen,35.332879999999996,139.46695
Kugenuma Bashi,35.31716,139.46742
Shin'enoshima Suizokukan,35.30939,139.48006
Katase Bashi,35.30777,139.48327
Enoshima Ohashi,35.30401,139.48211
Kanagawa Josei Center,35.29886,139.48233000000002
Shonan Ko,35.30168,139.48623
Shonan Kaijo Hoansho,35.29891,139.48424
Kugenuma-matsugaoka,35.3209,139.47531999999998
Kugenuma-fujigaya,35.32479,139.48206000000002
Kugenuma-tachibana,35.33491,139.4827
Kugenuma-ishigami,35.33368,139.48738
Kugenuma-higashi,35.33442,139.49063999999998
Minamifujisawa,35.33652,139.49206
Minebea Fujisawa Kojo,35.33078,139.49087
Kataseyama,35.32132,139.49275
Sakaigawa Bashi,35.32267,139.48632
Shinbayashi Koen,35.32959,139.49343000000002
Shinbayashi,35.32819,139.49437
Morihisa,35.331720000000004,139.49755
Kashio Gawa,35.33543,139.4936
Yugyo Ji,35.348440000000004,139.48866999999998
Nishitomi,35.35105,139.48715
Zendana,35.35665,139.49061
Tsujido-higashikaigan,35.32351,139.45688
Shonan Koka Daigaku,35.325520000000004,139.45235
Tsujido-nishikaigan,35.32323,139.446
Tsujido Kaihin Koen,35.320879999999995,139.44773999999998
Tsujido-taiheidai,35.33034,139.46213
Panasonic Kojo,35.33599,139.4654
Fuyo Country Club,35.3508,139.44905
Obadai Boen,35.35614,139.43896
Obajoshi Koen,35.3612,139.45154
Oba,35.362109999999994,139.45039
Koito,35.35752,139.44845
Kogayato,35.36144,139.44016000000002
Hanezawa,35.367459999999994,139.44288999999998
Komayose,35.372009999999996,139.44488
Yamukai,35.37399,139.43649
Tsuzukiyama,35.376,139.43137
Kubomaeda,35.3823,139.4321
Akihabara,35.387159999999994,139.43781
Shobusawa-sakai,35.39479,139.43812
Sasakuboue,35.39431,139.43147
Sasadani,35.40269,139.43396
Shioibuchi,35.40752,139.43372
Nishiyamada,35.40979,139.43714
Kubochi,35.41179,139.43445
Miyanuma,35.41319,139.42877
Mezakadai,35.4128,139.42478
Nakanematsu,35.41571,139.41576
Shimotakiyato,35.40717,139.42207
Takiyato,35.40465,139.42385
Minamikuzuno,35.40547,139.42941000000002
Hijiridai,35.4188,139.42664
Shibaike,35.413709999999995,139.43928
Zennen Ji,35.40716,139.45835
Shirayama Jinja,35.40644,139.45931000000002
Shimotsuchidana,35.406240000000004,139.46237
Sannozoe,35.42118,139.4585
Kamiyadai,35.42272,139.45438000000001
Tenjinzoe,35.41807,139.46262
Shukukamibun,35.421279999999996,139.46811
Shukunakabun,35.41831,139.46639
Umenokishita,35.4245,139.47128
Shukushimobun,35.4138,139.46124
Saikachido,35.406729999999996,139.46793
Kareyabu,35.40653,139.47297
Yokohama Yakka Daigaku,35.3828,139.49539
Matano Koen,35.38731,139.49241
Matanocho,35.38684,139.49507
Katase-mejiroyama,35.31535,139.49219
Ryuko Ji,35.311679999999996,139.48941000000002
Kagetoricho,35.36184,139.49635
Uba Shima,35.30366,139.41631
Nakakashiwabara-shinden,35.13473,138.7466
Nishikashiwabara-shinden,35.13473,138.74026
Showa Hosuiro,35.1355,138.73797
Numata-shinden,35.13648,138.73686999999998
Tanaka-shinden,35.137029999999996,138.73286000000002
Hinoki-shinden,35.137190000000004,138.72951
Ono-shinden,35.141420000000004,138.71983999999998
Kowa Kojo,35.14433,138.72364
Nihon Seishi Kojo,35.14249,138.71471
Kawai Bashi,35.14606,138.70346
Tagonoura Ko,35.140840000000004,138.69377
Kourui Gawa,35.14555,138.69475
Urui Gawa,35.14467,138.68553
Akabuchi Gawa,35.146209999999996,138.72999
Sudo Gawa,35.14236,138.74649
Ukishima Kogyo Danchi,35.146570000000004,138.73814
Kawashiri-higashi,35.14955,138.74153
Nakazato-shintomicho,35.163340000000005,138.73641999999998
Kamiya-midoricho,35.16895,138.74346
Nakazato Bashi,35.174009999999996,138.74215
Sengen Kofun,35.16405,138.74663
Nakazato-hachimancho,35.160709999999995,138.73715
Higashihinacho,35.16575,138.72372
Nakahinacho,35.16747,138.71803
Nishihinacho,35.16303,138.71368
Nippon Daishowa Itagami Kojo,35.16317,138.70935
Fujioka-hanamoricho,35.15594,138.72329
Jatco Kojo,35.15509,138.70647
Takigawacho,35.16905,138.71063
Yodabashi,35.14895,138.70535
Yodabashicho,35.15597,138.69883000000002
Utogawa-higashicho,35.16748,138.70441
Utogawa-nishicho,35.16772,138.70042
Surugadaicho,35.173120000000004,138.6954
Kunikubo,35.170809999999996,138.68184
Sengen-kamicho,35.169340000000005,138.6775
Sengen-honcho,35.166140000000006,138.67784
Nagata-kitacho,35.16404,138.67686
Urijimacho,35.16625,138.67197
Tabatacho,35.171690000000005,138.66467
Denpocho,35.176559999999995,138.67205
Denpo Zawa,35.16703,138.66652
Aoshimacho,35.15899,138.67516
Takanecho,35.15659,138.68235
Tsutacho,35.15466,138.68188
Aratajima,35.15356,138.68594
Aratajimacho,35.156490000000005,138.68812
Yodaharacho,35.15954,138.69083
Tsuta,35.15345,138.67883
Yashirocho,35.15396,138.69451999999998
Gyokusen Ji,35.16873,138.71923999999999
Shin'akabuchigawa Bashi,35.18288,138.72763
Unaigafuchi,35.1941,138.72887
Kazaki,35.20563,138.73316
Imamiya,35.2015,138.71886999999998
Ofuji Golf Club,35.20799,138.71844
Fuji-tokoha Daigaku,35.19644,138.69194
Fujishi Sogo Undo Koen,35.19618,138.68653
Hiromi-nishihoncho,35.18688,138.6848
Hiromi-honcho,35.1856,138.68757
Hiromi-higashihoncho,35.18497,138.69013999999999
Mitsukura-minamimachi,35.18806,138.68126
Hiromi Koen,35.18602,138.67817
Mitsukuracho,35.196979999999996,138.67883
Atsuharakita,35.194309999999994,138.6636
Atsuhara,35.188590000000005,138.66042
Atsuharanishi,35.18947,138.65617
Atsuharanaka,35.1846,138.65961000000001
Atsuharahigashi,35.18172,138.66557
Atsuharaminami,35.18063,138.65698999999998
Nakagetacho,35.17477,138.66046
Hoju Ji,35.17613,138.66543000000001
Yoshiwara-kaminakamacho,35.171620000000004,138.67076
Takaoka-honcho,35.18179,138.64926
Kuzawanishi,35.198029999999996,138.65077
Kuzawahigashi,35.19852,138.65663999999998
Tenmaminami,35.19915,138.64394
Tenma-tashiro,35.20357,138.63682
Tenma-kawasaka,35.2069,138.63818999999998
Tenma-kitanoichi,35.20606,138.64334
Tenma-kitanoni,35.21209,138.6457
Kuzawakita,35.20732,138.66173
Sakaicho,35.213879999999996,138.67031
Ominecho,35.21665,138.66834
Anaharacho,35.21268,138.68027
Katakuracho,35.205040000000004,138.68816999999999
Ochiaicho,35.20185,138.68752
Obuchicho,35.21601,138.69512
Hachiojicho,35.2218,138.69027
Hachioji-honcho,35.227090000000004,138.69203000000002
Fuji Green Kogyo Danchi,35.22643,138.67778
Jirochocho,35.23989,138.66679
Yoshiwara-fujimotonishicho,35.24746,138.69787
Yoshiwara-fujimotonakacho,35.24115,138.70765
Marubi Shizen Koen,35.23789,138.72606000000002
Fuji Susono,35.23368,138.727
Sasaba,35.22918,138.71653
Minamifuji Country Club,35.24173,138.73778000000001
Yuzawadaira,35.18412,138.63701
Takido,35.18051,138.64147
Jisso Ji,35.17287,138.62691
Setogawara,35.16853,138.6302
Zuirin Ji,35.16496,138.6396
Manno,35.17903,138.62096
Fujikawa Bashi,35.16253,138.62267
Shikago Zeki,35.155570000000004,138.62371000000002
Sui Jinja,35.15596,138.6262
Suijin,35.15455,138.62954
Yonchogawara-kami,35.157920000000004,138.63228999999998
Yonchogawara-shimo,35.15378,138.63315
Yonchogawara-minami,35.1489,138.63512
Matsutomicho,35.150929999999995,138.63817
Hashishita,35.15335,138.63797
Fuji-honcho,35.15502,138.65155
Oji Seishi Kojo,35.15379,138.65434
Motoichibacho,35.158570000000005,138.65936000000002
Yonenomiyacho,35.16414,138.65769
Motoichiba-shinden,35.16834,138.65655
Nakajima-shindocho,35.16446,138.65442
Kajimacho,35.15855,138.64972
Mitojima,35.14739,138.64571999999998
Mitojima-honcho,35.14792,138.64881
Mitojima-motocho,35.15023,138.64851000000002
Yokowari-honcho,35.14997,138.65206
Yokowari,35.146840000000005,138.65642
Toshiba Carrier Kojo,35.14809,138.66545
Tadeharacho,35.15618,138.66595
Asahi Kasei Kojo,35.14076,138.68113
Maeda-shinden,35.136829999999996,138.69091
Osu,35.13623,138.68053
Egawa,35.140229999999995,138.67405
Polyplastics Kojo,35.12768,138.66382
Kawanari-shinmachi,35.13193,138.66303
Miyajima-shinden,35.135259999999995,138.66082
Sukeroku,35.1346,138.66541
Kawanarijima,35.135979999999996,138.66466
Sanshiken'ya,35.12681,138.66
Hamazoe,35.126090000000005,138.65681
Yasukunicho,35.13205,138.64915
Fujikawa Ryokuchi Koen,35.12754,138.64292
Shinfujikawa Bashi,35.12907,138.63499
Morijima,35.141459999999995,138.64341000000002
Nishimiyajima,35.139179999999996,138.65306
Koike Gawa,35.117059999999995,138.63333
Kurosato,35.13739,138.60945
Kawasaka,35.14555,138.61494
Hontori-yonku,35.14093,138.61758
Shinmachi-shijuku,35.141999999999996,138.61498
Shijuku,35.144020000000005,138.61016
Hontori-ikku,35.145720000000004,138.61874
Funayamacho,35.15899,138.61621
Kanemaru Yama,35.14825,138.59636
Kagiana,35.14888,138.57453999999998
Arashi Yama,35.15893,138.59611
Minamimatsuno,35.1582,138.58392
Fujikawa Tunnel,35.1609,138.56486999999998
Saginota,35.1615,138.58234
Urushino,35.16788,138.58826000000002
Kitamatsuno,35.16749,138.57092
Mamashitacho,35.1669,138.57263999999998
Kamimisozaka,35.17504,138.59139
Kuwakino,35.17563,138.59444
Shimomisozaka,35.17949,138.59714
Megurisawa Gawa,35.188309999999994,138.54901
River Fuji Country Club,35.18226,138.57026000000002
Kuchiwa,35.191559999999996,138.57249
Okitacho,35.19085,138.58365
Orai Bashi,35.193979999999996,138.59017
Tomihara Bashi,35.19222,138.57013
Fuji-matsuno,35.18738,138.59673
Nakanodai,35.18875,138.60093999999998
Harakata,35.185,138.59922
Yoshizoe,35.18051,138.60128
Minoguchi,35.17497,138.59888
Chinagare Gawa,35.18177,138.60901
Marusaki,35.18165,138.60734
Negata,35.17784,138.60605
Umasaka Tunnel,35.178540000000005,138.61158
Minamimatsuno Kokakyo,35.17702,138.60738
Yoroidasawa Bashi,35.1697,138.59806
Hirashimizu,35.17083,138.5942
Yadokoro,35.165459999999996,138.59967
Kijima,35.16427,138.61473999999998
Fukiageno Hama,35.11517,138.61356
Nippon Keikinzoku Kojo,35.119170000000004,138.61553
Nippon Denkyoku Kojo,35.117,138.6197
Kanbara-shin'ei,35.12705,138.62158
Kanbara-higashi,35.128,138.62474
Kanbara Tunnel,35.12377,138.60723000000002
Zenpuku Ji,35.12741,138.60262
Kanbara-shinden,35.11766,138.59708
Kanbara-kogane,35.11622,138.59197
Kanbaranaka,35.1157,138.58652
Kanbara-segizawa,35.114709999999995,138.57974
Kanbara-kanzawa,35.11412,138.57429
Yui-higashiyamadera,35.11826,138.56202
Rinkodaira,35.11513,138.56257
Yamouji,35.12947,138.55338999999998
Shokizawa,35.13474,138.55873
Funanba,35.13856,138.56427
Yui-iriyama,35.14202,138.55253000000002
Omaru Yama,35.13862,138.58373
Utsugino,35.13232,138.54601
Yui-aso,35.11327,138.55459
Shiroizawa,35.11436,138.55137
Yui Gyoko,35.099579999999996,138.5597
Yui-nishiyamadera,35.108540000000005,138.54828
Yui-terao,35.09365,138.54768
Yui Tunnel,35.09551,138.54253
Yui-higashikurasawa,35.08719,138.54622
Yui-nishikurasawa,35.0829,138.54648
Satta Yama,35.07435,138.53839
Satta Toge,35.0721,138.54088000000002
Satta Tunnel,35.07028,138.54006
Hora Tunnel,35.0645,138.53957
Okitsu-azumacho,35.06459,138.53316
Okitsu Ohashi,35.063140000000004,138.52835
Shin'urayasu Bashi,35.06573,138.52626999999998
Shin'okitsugawa Bashi,35.05833,138.53386
Okitsu-inouecho,35.07186,138.52878
Hachiman Bashi,35.079409999999996,138.52157
Shogenjicho,35.08253,138.52256
Okitsu Tunnel,35.057190000000006,138.51889
Seikenji Tunnel,35.052640000000004,138.51032
Hatauchi Gawa,35.043859999999995,138.50805
Okitsu Futo,35.04096,138.51361
Sodeshi Futo,35.03464,138.50385
Sodeshi Tunnel,35.047709999999995,138.50071
Yagimacho,35.06485,138.52163000000002
Yatsucho,35.07465,138.51876000000001
Ojima-honcho,35.08915,138.51816000000002
Tadanuma,35.098040000000005,138.51125
Tadanumacho,35.09944,138.50382
Domuke,35.10171,138.50732
Nagamata,35.104040000000005,138.50455
Banko,35.10929,138.51487
Ogakido,35.1198,138.51211
Kogochi Gawa,35.101440000000004,138.51408
Nakaisshiki Gawa,35.11947,138.50981000000002
Nakaisshiki,35.12481,138.50395
Nakaisshikigawa Bashi,35.126909999999995,138.50232
Kogochi,35.12665,138.51904
Kamikura,35.14307,138.51717
Shimizu Kogyo Danchi,35.1529,138.52258
Fujimi Toge,35.15118,138.5244
Shishihara,35.16195,138.51629
Fujimigaoka Country Club,35.164159999999995,138.52438
Kojuta,35.18952,138.51541
Fuji Royal Country Club,35.20944,138.50593
Zuien Country Club Century Fuji Course,35.20695,138.52193
Sawagami,35.21673,138.50863
Juku,35.22013,138.51605
Yokozawa,35.22161,138.51108
Kawachido,35.22553,138.51883999999998
Man'ei Bashi,35.22772,138.51792
Saigyo,35.23451,138.50485
Sanogawa Onsen,35.2487,138.51068999999998
Inako Gawa,35.22687,138.53678
Ikenoya,35.242670000000004,138.52931
Shimoinako,35.23233,138.53871
Shiba Kawa,35.19773,138.56112
Honmon Ji,35.23725,138.56441999999998
Shomisawa,35.238890000000005,138.57
Fuji Chisan Country Club,35.235279999999996,138.57883999999999
Magisawa,35.245940000000004,138.55571
Wamura,35.2425,138.55661
Torinami,35.24236,138.55489
Oshikakubo,35.25326,138.56328
Egaito,35.223659999999995,138.5691
Kubodori,35.21856,138.56597
Shimogaito,35.210390000000004,138.56502
Habuna,35.20446,138.5724
Hagyo,35.20962,138.5715
Gendai,35.19492,138.56905
Mikazukijima,35.19587,138.56322
Shibakawa Ohashi,35.19855,138.56242
Kusugane,35.20448,138.55706
Sunagahara,35.20609,138.56503999999998
Utsubusa Bashi,35.200390000000006,138.55461
Shin'utsubusa Bashi,35.20252,138.55479
Setojima,35.199940000000005,138.55635
Honjo Ji,35.203559999999996,138.54882
Sonuma,35.19883,138.54841000000002
Utsubusa,35.19257,138.5482
Shiyode,35.19668,138.53828000000001
Inase Gawa,35.19771,138.55652
Megurisawa,35.188359999999996,138.55232
Oarashi,35.18658,138.54258000000002
Takenoshita,35.17788,138.54421000000002
Noshita,35.180609999999994,138.52841
Kobayama,35.19936,138.52659
Fugaku Country Club,35.16872,138.53009
Urijima,35.167809999999996,138.53974
Ozumori,35.16802,138.55823999999998
Shibakawa Bashi,35.155570000000004,138.54019
Shishihara Daiichi Kokakyo,35.15383,138.53535
Shishihara Daini Kokakyo,35.15181,138.53038999999998
Kaminaganuki,35.21232,138.54781
Hashikami,35.22157,138.5379
Hiekubo,35.21761,138.58123999999998
Fujinomiya Golf Club,35.20797,138.6009
Shirao Yama,35.21263,138.59822
Agoyama,35.212109999999996,138.5888
Onakazato,35.226620000000004,138.59253
Nakazato-higashimachi,35.2279,138.59839
Hoshiyama Hosuiro,35.19243,138.60772
Nonaka-higashicho,35.215090000000004,138.61008
Kibunecho,35.22736,138.60214
Fuji Film Fujinomiya Kojo,35.23342,138.59287
Yodogawacho,35.23268,138.60081
Honamicho,35.2351,138.59892
Yodoshi,35.2397,138.60008
Kannomiya,35.2424,138.6009
Awaraguchi,35.2446,138.59141
Egasha,35.246990000000004,138.59485
Yodohiracho,35.2385,138.60648
Miyakitacho,35.23819,138.61021000000002
Wakutama Ike,35.22741,138.61129
Asama Jinja,35.227270000000004,138.61053
Miyacho,35.22588,138.60841000000002
Kandagawacho,35.22168,138.60779
Asamacho,35.21852,138.61126000000002
Yumizawacho,35.22183,138.62045
Motoshirocho,35.226409999999994,138.61393999999999
Yatatecho,35.225390000000004,138.62246000000002
Akojicho,35.22885,138.6218
Wakanomiyacho,35.229620000000004,138.61909
Johokucho,35.2329,138.61918
Misonodaira,35.239979999999996,138.61427
Maimaigicho,35.24222,138.62454
Shimomanno,35.24804,138.62107
Higashiakoji,35.229929999999996,138.62438999999998
Marugayato,35.23538,138.63223
Jinso,35.230090000000004,138.63454
Izurimizu,35.2299,138.64098
Kuon Ji,35.2266,138.63568999999998
Teranomae,35.225429999999996,138.63398999999998
Mitsumuro,35.23121,138.63768000000002
Maedacho,35.2146,138.62957
Gendojicho,35.21407,138.62386
Kamitakahara,35.20299,138.62768
Shimotakahara,35.195240000000005,138.63334
Fujinomiya Tunnel,35.19352,138.63334
Nukudo,35.193059999999996,138.61802
Myojo Yama,35.18772,138.61229
Shinnashi,35.22462,138.64871000000002
Senganmatsu,35.21719,138.66423999999998
Sugita,35.21901,138.66076
Daihobo,35.22084,138.65134
An'yo Ji,35.21844,138.65898
Denjobara,35.2341,138.65763
Obagafutokoro,35.2388,138.6554
Kannari,35.24248,138.65556999999998
Kikiriyama,35.242470000000004,138.64783
Hikagebayashi,35.24995,138.65231
Shimoawakura,35.24777,138.64411
Miho Bunka Land,35.01603,138.52202
Miho Matsubara,35.00186,138.52704
Miho Zosensho,35.00727,138.51781
Nihon Keikinzoku Kojo,35.00956,138.50653
Miyakata,35.0015,138.52328
Miho Jinja,34.999990000000004,138.52091000000001
Kanasashi Juko Kojo,35.003009999999996,138.50552
Shin-takaoka-eki,36.72688,137.01161000000002
Azumino-Shi,36.32716,137.83988
Fujiyoshida,35.44032,138.79586
Kyoto Heliport,34.921409999999995,135.74231
Kiso,35.84036,137.69028
Ozora,43.91298,144.16852
Kugenuma-shinmei,35.34251,139.46978000000001
Kugenuma-kaigan,35.32237,139.46681999999998
Kugenuma-sakuragaoka,35.3299,139.47858
Suzukawa-higashicho,35.1402,138.70795
Suzukawa-nakacho,35.14096,138.70415
Suzukawa-nishicho,35.1398,138.70006999999998
Suzukawa-honcho,35.14519,138.69898
Yui-imajuku,35.10109,138.5533
Okitsu-nakacho,35.056740000000005,138.52442
Yokosuna-higashicho,35.044909999999994,138.50545
Yokosuna-honcho,35.04258,138.50093
Yokosuna-minamicho,35.038709999999995,138.50037
Kami Ike,35.029579999999996,138.78819
Ose Jinja,35.02815,138.78648
Ita Tunnel,35.01205,138.78354
Nishiura-enashi,35.01812,138.80953
Wakamatsu Zaki,35.02385,138.82215
Yojin Zaki,35.02335,138.8288
Nishiura-kuryo,35.01875,138.83056000000002
Nishiura-ashibo,35.01727,138.83661
Nishiura-ko'u,35.013690000000004,138.8433
Ko'u Gawa,35.014359999999996,138.84596000000002
Nishiura-tachibo,35.01532,138.85123000000002
Tachibo Gawa,35.01631,138.85238999999999
Nishiura-hirasawa,35.01898,138.85953999999998
Kame Jima,35.02245,138.86607
Nishiura-kuzura,35.020559999999996,138.86964
Nishiura-kisho,35.019220000000004,138.8775
Nagaisaki Tunnel,35.01931,138.88301
Nagai Saki,35.02516,138.88363
Nagahamajo Ato,35.01814,138.88806
Uchiura-omosu,35.0164,138.8869
Inno Gawa,35.018240000000006,138.8872
Uchiura-nagahama,35.01696,138.89348
Izu-mito Sea Paradise,35.01944,138.89609
Uchiura Gyoko,35.02337,138.89385
Hottanjo Yama,35.01292,138.90316
Uchiura-mito,35.022690000000004,138.9003
Uchiura-koumi,35.027570000000004,138.89639
Uchiura-shigedera,35.03334,138.89578999999998
Shizu'ura Gyoko,35.04437,138.88322
Kuchino,35.04437,138.90549
Tabi,35.05189,138.90197
Uri Jima,35.05891,138.87771
Shige,35.06562,138.88133
Tsukada Gawa,35.07352,138.86605
Ushibuse Yama,35.07342,138.86386000000002
Kanogawa Hosuiro,35.04858,138.90698999999998
Shigezaka Toge,35.06836,138.88509
Tsukigahora,35.074090000000005,138.89435
Yokojiro,35.0757,138.89701000000002
Matsushita,35.07669,138.90113
Sanbuichi,35.076409999999996,138.90864
Masado,35.072540000000004,138.91946000000002
Nanzo,35.07233,138.91521
Tabiguchi,35.06759,138.90714
Togaya,35.067479999999996,138.90362
Kodori,35.07135,138.90053
Gozegaeri,35.06906,138.89594
Tokura Yama,35.07848,138.88834
Ganyudo,35.07832,138.86091000000002
Tsushimacho,35.07914,138.86049
Inaricho,35.07756,138.86123999999998
Hayashicho,35.07593,138.86077
Ushibuse,35.0756,138.86425
Shiomichi,35.07505,138.87877
Kinomiya,35.08273,138.88019
Shimokanuki,35.083709999999996,138.87317
Shimoshoji,35.0813,138.86781000000002
Kamikanuki,35.08794,138.87013000000002
Tamaecho,35.08821,138.86858
Minato Ohashi,35.08508,138.86178
Nishijimacho,35.084759999999996,138.86524
Yoshidacho,35.09191,138.86133
Eitai Bashi,35.093740000000004,138.85856
Onari Bashi,35.09612,138.85901
Misono Bashi,35.09855,138.863
Kurose Bashi,35.0984,138.87056
Kanuki Ohashi,35.09953,138.88438
Minamihongocho,35.091229999999996,138.86955
Reizan Ji,35.09375,138.8711
Kurosecho,35.09697,138.87345
Nakasecho,35.10011,138.87896999999998
Yamagashitacho,35.094559999999994,138.88353999999998
Sotohara,35.09117,138.88478
Senbon-minatocho,35.08273,138.85783
Senbon-nakacho,35.08636,138.85607
Kannon Gawa,35.08174,138.85539
Shimogawaracho,35.088429999999995,138.85809
Senbon-tokiwacho,35.09077,138.85157
Senbon-midoricho,35.09402,138.85114
Senbonhama Koen,35.09435,138.84734
Machikatamachi,35.097609999999996,138.85691
Agetsuchicho,35.09767,138.85826
Ichimichicho,35.09707,138.84978
Shiroganecho,35.10032,138.85307
Marukocho,35.10148,138.8486
Higashimakado,35.10467,138.84569
Nishimakado,35.105129999999996,138.84135
Kosuwa,35.10906,138.83723
Osuwa,35.11352,138.83191000000002
Saijocho,35.10062,138.85509
Soechicho,35.1025,138.85639
Sanmaibashicho,35.100570000000005,138.8641
Hiramachi,35.10013,138.86633
Miyoshicho,35.10248,138.86594
Sannodai,35.102509999999995,138.86835
Hie Jinja,35.1012,138.86885
Kisegawa,35.10727,138.88478
Makita Numazu Kojo,35.111129999999996,138.88787
Nakaishida,35.11464,138.88388
Yazaki Densen Kojo,35.11821,138.87985
Sugizakicho,35.10753,138.86547
Yoneyamacho,35.10792,138.86302
Shoeicho,35.10739,138.86151999999998
Shinjukucho,35.10764,138.85981
Takazawacho,35.10595,138.85478
Hontamachi,35.10999,138.85397
Shinnaka Gawa,35.09733,138.84247
Takashima-honcho,35.1094,138.85764
Kitatakashimacho,35.11267,138.85781
Numakitacho,35.11444,138.85232
Shinsawadacho,35.11758,138.85121999999998
Nishisawada,35.12011,138.84771999999998
Nakasawada,35.1229,138.85303000000002
Daichu Ji,35.122609999999995,138.85423
Nishikumando,35.12338,138.85865
Sawadacho,35.11908,138.85869
Ebaracho,35.1197,138.86033999999998
Higashikumando,35.123490000000004,138.86227
Surugadai,35.126509999999996,138.85914
Higashisawada,35.12672,138.85652
Matsusawacho,35.1276,138.86309
Okanomiya,35.12647,138.87077
Kanaoka,35.12616,138.87656
Kocho Ji,35.128240000000005,138.87405
Okaisshiki,35.12605,138.87922
Kado Ike,35.12851,138.88171
Kokusan Denki Kojo,35.1324,138.88635
Kitakobayashi,35.13374,138.88287
Minamikobayashi,35.13135,138.89116
Takaodai,35.13528,138.86141
Takasagocho,35.1324,138.85798
Higashishiiji,35.12781,138.84014
Nishishiiji,35.13007,138.8293
Higashibara,35.131809999999994,138.8216
Numazu Tekko Danchi,35.15802,138.85901
Numazu Kogyo Danchi,35.151920000000004,138.86248999999998
Ashitaka Koiki Koen,35.15644,138.8525
Numazu Golf Club,35.16644,138.85076999999998
Yasumiba Iseki,35.1664,138.83831999999998
Shinnumazu Country Club,35.160759999999996,138.83807
Numazu Kokusai Country Club,35.17749,138.84056
Ashitaka Six Hundred Club,35.16142,138.82348000000002
Takahashigawa Bashi,35.154790000000006,138.82721999999998
Akeno Kannondo,35.153659999999995,138.82199
Fujitsu Numazu Kojo,35.15083,138.83086
Kokokujijo Ato,35.14099,138.80686
Numazu Tunnel,35.15574,138.79018
Ishikawajima Unpan Kikai Kojo,35.13146,138.78357
Nishizoecho,35.129529999999995,138.78932
Shoin Ji,35.12373,138.79998
Tosho Insatsu Kojo,35.11975,138.80772
Imazawa,35.11764,138.81358
Ikenodaira,35.20185,138.83735
Fuji Ace Golf Club,35.18861,138.84991000000002
Mishima Golf Club,35.187940000000005,138.85923
Momozawa,35.17795,138.84846000000002
Onagaya,35.17065,138.85884
Motonagakubo,35.16616,138.86318
Momozawa Gawa,35.1389,138.89176
Surugadaira,35.17181,138.86923000000002
Umenoki Zawa,35.14844,138.89262
Umenokizawagawa Bashi,35.17181,138.88347
Tomizawa Tunnel,35.17863,138.8864
Tomei Country Club,35.181090000000005,138.88396
Nagaizumi Kogyo Danchi,35.166059999999995,138.88459
Fuji-nagaizumi Kogyo Danchi,35.16041,138.89133
Yoji,35.157509999999995,138.89466000000002
Minamiisshiki,35.15521,138.89542
Korin,35.15534,138.89777
Shinpukuji,35.15763,138.8993
Shimonagakubo,35.15206,138.88634
Yatai,35.148109999999996,138.87971000000002
Kaminagakubo,35.14907,138.87816
Sakurabatake,35.14764,138.8775
Shimotogari,35.12826,138.90081999999998
Susukihara,35.126529999999995,138.89788000000001
Nagaizumi Bunka Center,35.13316,138.89675
Ayutsubo,35.133720000000004,138.89327
Harabun,35.12324,138.89784
Toray Mishima Kojo,35.131809999999994,138.90812
Tenjinbara,35.117909999999995,138.89576
Tokushu Tokai Seishi Kojo,35.11882,138.89155
Sugihara,35.12172,138.90338
Nakatogari,35.135259999999995,138.9028
Kubota Gawa,35.10985,138.8908
Kamitogari,35.143440000000005,138.90089
Sogahara,35.143159999999995,138.89782
Sakurazutsumi,35.145070000000004,138.90576000000001
Toho Tenax Jigyosho,35.14658,138.9026
Kakida,35.1007,138.89593
Kakida Gawa,35.09856,138.9005
Honjo Yama,35.095259999999996,138.89896000000002
Nakatokura,35.09061,138.89838
Tokura Bashi,35.09198,138.90175
Oroshidanchi,35.09567,138.90968
